route_id,source_type,file,symbol,blueprint,method,path_template,path_expr,route_family,feature_gates,decorators,auth_mode,contract_test_id,go_owner_package,cutover_switch_id,rollback_switch_id,rollback_value,migration_status,notes
ROUTE-0311,route,endpoints/v1/tag.py,put_tag,v1_bp,PUT,/v1/repositories/<repopath:repository>/tags/<tag>,/repositories/<repopath:repository>/tags/<tag>,registry-v1,,"v1_bp.route(""/repositories/<repopath:repository>/tags/<tag>"", methods=[""PUT""]); process_auth; anon_protect; parse_repository_name(); check_repository_state; check_v1_push_enabled(); check_readonly",legacy-registry-auth,CT-ROUTE-0311,registryd,ROUTE_OWNER_V1_PUT_V1_REPOSITORIES_REPOPATH_REPOSITORY_TAGS_TAG,ROUTE_OWNER_V1_PUT_V1_REPOSITORIES_REPOPATH_REPOSITORY_TAGS_TAG,python,planned,auth_mode inferred from decorators/path family
ROUTE-0312,route,endpoints/v1/index.py,create_repository,v1_bp,PUT,/v1/repositories/<v1createrepopath:repository>/,/repositories/<v1createrepopath:repository>/,registry-v1,,"v1_bp.route(""/repositories/<v1createrepopath:repository>/"", methods=[""PUT""]); process_auth; parse_repository_name(); check_v1_push_enabled(); ensure_namespace_enabled; check_repository_state; generate_headers(scope=GrantType.WRITE_REPOSITORY, add_grant_for_status=201); anon_allowed; check_readonly",anon-allowed,CT-ROUTE-0312,registryd,ROUTE_OWNER_V1_PUT_V1_REPOSITORIES_V1CREATEREPOPATH_REPOSITORY,ROUTE_OWNER_V1_PUT_V1_REPOSITORIES_V1CREATEREPOPATH_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0313,route,endpoints/v1/index.py,get_search,v1_bp,GET,/v1/search,/search,registry-v1,,"v1_bp.route(""/search"", methods=[""GET""]); process_auth; anon_protect",legacy-registry-auth,CT-ROUTE-0313,registryd,ROUTE_OWNER_V1_GET_V1_SEARCH,ROUTE_OWNER_V1_GET_V1_SEARCH,python,planned,auth_mode inferred from decorators/path family
ROUTE-0314,route,endpoints/v1/index.py,get_user,v1_bp,GET,/v1/users,/users,registry-v1,,"v1_bp.route(""/users"", methods=[""GET""]); v1_bp.route(""/users/"", methods=[""GET""]); process_auth; anon_allowed",anon-allowed,CT-ROUTE-0314,registryd,ROUTE_OWNER_V1_GET_V1_USERS,ROUTE_OWNER_V1_GET_V1_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0315,route,endpoints/v1/index.py,create_user,v1_bp,POST,/v1/users,/users,registry-v1,,"v1_bp.route(""/users"", methods=[""POST""]); v1_bp.route(""/users/"", methods=[""POST""]); anon_allowed; check_readonly",anon-allowed,CT-ROUTE-0315,registryd,ROUTE_OWNER_V1_POST_V1_USERS,ROUTE_OWNER_V1_POST_V1_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0316,route,endpoints/v1/index.py,get_user,v1_bp,GET,/v1/users/,/users/,registry-v1,,"v1_bp.route(""/users"", methods=[""GET""]); v1_bp.route(""/users/"", methods=[""GET""]); process_auth; anon_allowed",anon-allowed,CT-ROUTE-0316,registryd,ROUTE_OWNER_V1_GET_V1_USERS,ROUTE_OWNER_V1_GET_V1_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0317,route,endpoints/v1/index.py,create_user,v1_bp,POST,/v1/users/,/users/,registry-v1,,"v1_bp.route(""/users"", methods=[""POST""]); v1_bp.route(""/users/"", methods=[""POST""]); anon_allowed; check_readonly",anon-allowed,CT-ROUTE-0317,registryd,ROUTE_OWNER_V1_POST_V1_USERS,ROUTE_OWNER_V1_POST_V1_USERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0318,route,endpoints/v1/index.py,update_user,v1_bp,PUT,/v1/users/<username>/,/users/<username>/,registry-v1,,"v1_bp.route(""/users/<username>/"", methods=[""PUT""]); process_auth; anon_allowed; check_readonly",anon-allowed,CT-ROUTE-0318,registryd,ROUTE_OWNER_V1_PUT_V1_USERS_USERNAME,ROUTE_OWNER_V1_PUT_V1_USERS_USERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0319,route,endpoints/v2/__init__.py,v2_support_enabled,v2_bp,GET,/v2/,/,registry-v2,features.ADVERTISE_V2,"v2_bp.route(""/""); route_show_if(features.ADVERTISE_V2); process_registry_jwt_auth(); anon_allowed",jwt-bearer-or-anon,CT-ROUTE-0319,registryd,ROUTE_OWNER_V2_GET_V2,ROUTE_OWNER_V2_GET_V2,python,planned,auth_mode inferred from decorators/path family
ROUTE-0320,route,endpoints/v2/blob.py,download_blob,v2_bp,GET,/v2/<BLOB_DIGEST_ROUTE>,BLOB_DIGEST_ROUTE,registry-v2,,"v2_bp.route(BLOB_DIGEST_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_allowed; check_region_blacklisted(BlobDownloadGeoBlocked); cache_control(max_age=31536000); inject_registry_model()",jwt-bearer-or-anon,CT-ROUTE-0320,registryd,ROUTE_OWNER_V2_GET_V2_BLOB_DIGEST_ROUTE,ROUTE_OWNER_V2_GET_V2_BLOB_DIGEST_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0321,route,endpoints/v2/blob.py,check_blob_exists,v2_bp,HEAD,/v2/<BLOB_DIGEST_ROUTE>,BLOB_DIGEST_ROUTE,registry-v2,,"v2_bp.route(BLOB_DIGEST_ROUTE, methods=[""HEAD""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_allowed; cache_control(max_age=31436000); inject_registry_model()",jwt-bearer-or-anon,CT-ROUTE-0321,registryd,ROUTE_OWNER_V2_HEAD_V2_BLOB_DIGEST_ROUTE,ROUTE_OWNER_V2_HEAD_V2_BLOB_DIGEST_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0322,route,endpoints/v2/manifest.py,delete_manifest_by_digest,v2_bp,DELETE,/v2/<MANIFEST_DIGEST_ROUTE>,MANIFEST_DIGEST_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_delete; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0322,registryd,ROUTE_OWNER_V2_DELETE_V2_MANIFEST_DIGEST_ROUTE,ROUTE_OWNER_V2_DELETE_V2_MANIFEST_DIGEST_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0323,route,endpoints/v2/manifest.py,fetch_manifest_by_digest,v2_bp,GET,/v2/<MANIFEST_DIGEST_ROUTE>,MANIFEST_DIGEST_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); log_unauthorized_pull; require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",jwt-bearer,CT-ROUTE-0323,registryd,ROUTE_OWNER_V2_GET_V2_MANIFEST_DIGEST_ROUTE,ROUTE_OWNER_V2_GET_V2_MANIFEST_DIGEST_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0324,route,endpoints/v2/manifest.py,write_manifest_by_digest,v2_bp,PUT,/v2/<MANIFEST_DIGEST_ROUTE>,MANIFEST_DIGEST_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); _reject_manifest2_schema2; process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_push; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0324,registryd,ROUTE_OWNER_V2_PUT_V2_MANIFEST_DIGEST_ROUTE,ROUTE_OWNER_V2_PUT_V2_MANIFEST_DIGEST_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0325,route,endpoints/v2/referrers.py,list_manifest_referrers,v2_bp,GET,/v2/<MANIFEST_REFERRERS_ROUTE>,MANIFEST_REFERRERS_ROUTE,registry-v2,features.REFERRERS_API,"v2_bp.route(MANIFEST_REFERRERS_ROUTE, methods=[""GET""]); route_show_if(features.REFERRERS_API); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",jwt-bearer,CT-ROUTE-0325,registryd,ROUTE_OWNER_V2_GET_V2_MANIFEST_REFERRERS_ROUTE,ROUTE_OWNER_V2_GET_V2_MANIFEST_REFERRERS_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0326,route,endpoints/v2/manifest.py,delete_manifest_by_tag,v2_bp,DELETE,/v2/<MANIFEST_TAGNAME_ROUTE>,MANIFEST_TAGNAME_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_delete; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0326,registryd,ROUTE_OWNER_V2_DELETE_V2_MANIFEST_TAGNAME_ROUTE,ROUTE_OWNER_V2_DELETE_V2_MANIFEST_TAGNAME_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0327,route,endpoints/v2/manifest.py,fetch_manifest_by_tagname,v2_bp,GET,/v2/<MANIFEST_TAGNAME_ROUTE>,MANIFEST_TAGNAME_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); log_unauthorized_pull; require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",jwt-bearer,CT-ROUTE-0327,registryd,ROUTE_OWNER_V2_GET_V2_MANIFEST_TAGNAME_ROUTE,ROUTE_OWNER_V2_GET_V2_MANIFEST_TAGNAME_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0328,route,endpoints/v2/manifest.py,write_manifest_by_tagname,v2_bp,PUT,/v2/<MANIFEST_TAGNAME_ROUTE>,MANIFEST_TAGNAME_ROUTE,registry-v2,,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); _reject_manifest2_schema2; process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_push; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0328,registryd,ROUTE_OWNER_V2_PUT_V2_MANIFEST_TAGNAME_ROUTE,ROUTE_OWNER_V2_PUT_V2_MANIFEST_TAGNAME_ROUTE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0329,route,endpoints/v2/blob.py,delete_digest,v2_bp,DELETE,/v2/<repopath:repository>/blobs/<digest>,/<repopath:repository>/blobs/<digest>,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/<digest>"", methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0329,registryd,ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_DIGEST,ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_DIGEST,python,planned,auth_mode inferred from decorators/path family
ROUTE-0330,route,endpoints/v2/blob.py,start_blob_upload,v2_bp,POST,/v2/<repopath:repository>/blobs/uploads/,/<repopath:repository>/blobs/uploads/,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/uploads/"", methods=[""POST""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized(""push_repo_failed""); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0330,registryd,ROUTE_OWNER_V2_POST_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS,ROUTE_OWNER_V2_POST_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0331,route,endpoints/v2/blob.py,cancel_upload,v2_bp,DELETE,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,/<repopath:repository>/blobs/uploads/<upload_uuid>,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0331,registryd,ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0332,route,endpoints/v2/blob.py,fetch_existing_upload,v2_bp,GET,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,/<repopath:repository>/blobs/uploads/<upload_uuid>,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect",jwt-bearer,CT-ROUTE-0332,registryd,ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0333,route,endpoints/v2/blob.py,upload_chunk,v2_bp,PATCH,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,/<repopath:repository>/blobs/uploads/<upload_uuid>,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""PATCH""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",jwt-bearer,CT-ROUTE-0333,registryd,ROUTE_OWNER_V2_PATCH_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,ROUTE_OWNER_V2_PATCH_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0334,route,endpoints/v2/blob.py,monolithic_upload_or_last_chunk,v2_bp,PUT,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,/<repopath:repository>/blobs/uploads/<upload_uuid>,registry-v2,,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly",jwt-bearer,CT-ROUTE-0334,registryd,ROUTE_OWNER_V2_PUT_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,ROUTE_OWNER_V2_PUT_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0335,route,endpoints/v2/tag.py,list_all_tags,v2_bp,GET,/v2/<repopath:repository>/tags/list,/<repopath:repository>/tags/list,registry-v2,,"v2_bp.route(""/<repopath:repository>/tags/list"", methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; oci_tag_paginate()",jwt-bearer,CT-ROUTE-0335,registryd,ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_TAGS_LIST,ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_TAGS_LIST,python,planned,auth_mode inferred from decorators/path family
ROUTE-0336,route,endpoints/v2/catalog.py,catalog_search,v2_bp,GET,/v2/_catalog,/_catalog,registry-v2,,"v2_bp.route(""/_catalog"", methods=[""GET""]); disallow_for_account_recovery_mode; process_registry_jwt_auth(); anon_protect; paginate()",jwt-bearer,CT-ROUTE-0336,registryd,ROUTE_OWNER_V2_GET_V2_CATALOG,ROUTE_OWNER_V2_GET_V2_CATALOG,python,planned,auth_mode inferred from decorators/path family
ROUTE-0337,route,endpoints/v2/v2auth.py,generate_registry_jwt,v2_bp,GET,/v2/auth,/auth,registry-v2,,"v2_bp.route(""/auth""); process_basic_auth; no_cache; anon_protect",basic-or-external-auth-to-jwt,CT-ROUTE-0337,registryd,ROUTE_OWNER_V2_GET_V2_AUTH,ROUTE_OWNER_V2_GET_V2_AUTH,python,planned,auth_mode inferred from decorators/path family
ROUTE-0338,route,endpoints/secscan.py,manifest_security_backfill_status,secscan,GET,/secscan/_backfill_status,/_backfill_status,secscan,,"secscan.route(""/_backfill_status""); anon_allowed",anon-allowed,CT-ROUTE-0338,api-service,ROUTE_OWNER_SECSCAN_GET_SECSCAN_BACKFILL_STATUS,ROUTE_OWNER_SECSCAN_GET_SECSCAN_BACKFILL_STATUS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0339,route,endpoints/secscan.py,internal_ping,secscan,GET,/secscan/_internal_ping,/_internal_ping,secscan,,"secscan.route(""/_internal_ping""); anon_allowed",anon-allowed,CT-ROUTE-0339,api-service,ROUTE_OWNER_SECSCAN_GET_SECSCAN_INTERNAL_PING,ROUTE_OWNER_SECSCAN_GET_SECSCAN_INTERNAL_PING,python,planned,auth_mode inferred from decorators/path family
ROUTE-0340,route,endpoints/secscan.py,secscan_notification,secscan,POST,/secscan/notification,/notification,secscan,features.SECURITY_SCANNER; features.SECURITY_NOTIFICATIONS,"route_show_if(features.SECURITY_SCANNER); route_show_if(features.SECURITY_NOTIFICATIONS); secscan.route(""/notification"", methods=[""POST""]); anon_allowed",anon-plus-psk-jwt-optional,CT-ROUTE-0340,api-service,ROUTE_OWNER_SECSCAN_POST_SECSCAN_NOTIFICATION,ROUTE_OWNER_SECSCAN_POST_SECSCAN_NOTIFICATION,python,planned,auth_mode inferred from decorators/path family
ROUTE-0341,route,endpoints/web.py,index,web,GET,/,/,web,,"web.route(""/"", methods=[""GET""], defaults={""path"": """"}); no_cache",session-or-anon-ui,CT-ROUTE-0341,api-service-web,ROUTE_OWNER_WEB_GET,ROUTE_OWNER_WEB_GET,python,planned,auth_mode inferred from decorators/path family
ROUTE-0342,route,endpoints/web.py,not_found_error_display,web,GET,/404,/404,web,,"web.errorhandler(404); web.route(""/404"", methods=[""GET""])",session-or-anon-ui,CT-ROUTE-0342,api-service-web,ROUTE_OWNER_WEB_GET_404,ROUTE_OWNER_WEB_GET_404,python,planned,auth_mode inferred from decorators/path family
ROUTE-0343,route,endpoints/web.py,internal_error_display,web,GET,/500,/500,web,,"web.route(""/500"", methods=[""GET""])",session-or-anon-ui,CT-ROUTE-0343,api-service-web,ROUTE_OWNER_WEB_GET_500,ROUTE_OWNER_WEB_GET_500,python,planned,auth_mode inferred from decorators/path family
ROUTE-0344,route,endpoints/web.py,redirect_to_namespace,web,GET,/<namespace>,/<namespace>,web,,"web.route(""/<namespace>""); web.route(""/<namespace>/""); no_cache; process_oauth; anon_protect",session-or-anon-ui,CT-ROUTE-0344,api-service-web,ROUTE_OWNER_WEB_GET_NAMESPACE,ROUTE_OWNER_WEB_GET_NAMESPACE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0345,route,endpoints/web.py,redirect_to_namespace,web,GET,/<namespace>/,/<namespace>/,web,,"web.route(""/<namespace>""); web.route(""/<namespace>/""); no_cache; process_oauth; anon_protect",session-or-anon-ui,CT-ROUTE-0345,api-service-web,ROUTE_OWNER_WEB_GET_NAMESPACE,ROUTE_OWNER_WEB_GET_NAMESPACE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0346,route,endpoints/web.py,redirect_to_repository,web,GET,/<repopathredirect:repository>,/<repopathredirect:repository>,web,,"web.route(""/<repopathredirect:repository>""); web.route(""/<repopathredirect:repository>/""); no_cache; process_oauth; parse_repository_name(include_tag=True); anon_protect",session-or-anon-ui,CT-ROUTE-0346,api-service-web,ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY,ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0347,route,endpoints/web.py,redirect_to_repository,web,GET,/<repopathredirect:repository>/,/<repopathredirect:repository>/,web,,"web.route(""/<repopathredirect:repository>""); web.route(""/<repopathredirect:repository>/""); no_cache; process_oauth; parse_repository_name(include_tag=True); anon_protect",session-or-anon-ui,CT-ROUTE-0347,api-service-web,ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY,ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0348,route,endpoints/web.py,exp,web,GET,/__exp/<expname>,/__exp/<expname>,web,,"web.route(""/__exp/<expname>""); no_cache",session-or-anon-ui,CT-ROUTE-0348,api-service-web,ROUTE_OWNER_WEB_GET_EXP_EXPNAME,ROUTE_OWNER_WEB_GET_EXP_EXPNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0349,route,endpoints/web.py,internal_ping,web,GET,/_internal_ping,/_internal_ping,web,,"web.route(""/_internal_ping""); anon_allowed",anon-allowed,CT-ROUTE-0349,api-service-web,ROUTE_OWNER_WEB_GET_INTERNAL_PING,ROUTE_OWNER_WEB_GET_INTERNAL_PING,python,planned,auth_mode inferred from decorators/path family
ROUTE-0350,route,endpoints/web.py,about,web,GET,/about/,/about/,web,,"web.route(""/about/""); no_cache",session-or-anon-ui,CT-ROUTE-0350,api-service-web,ROUTE_OWNER_WEB_GET_ABOUT,ROUTE_OWNER_WEB_GET_ABOUT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0351,route,endpoints/web.py,confirm_repo_email,web,GET,/authrepoemail,/authrepoemail,web,features.MAILING,"web.route(""/authrepoemail"", methods=[""GET""]); route_show_if(features.MAILING)",session-or-anon-ui,CT-ROUTE-0351,api-service-web,ROUTE_OWNER_WEB_GET_AUTHREPOEMAIL,ROUTE_OWNER_WEB_GET_AUTHREPOEMAIL,python,planned,auth_mode inferred from decorators/path family
ROUTE-0352,route,endpoints/web.py,attach_bitbucket_trigger,web,GET,/bitbucket/setup/<repopath:repository>,/bitbucket/setup/<repopath:repository>,web,features.BITBUCKET_BUILD,"web.route(""/bitbucket/setup/<repopath:repository>"", methods=[""GET""]); require_session_login; parse_repository_name(); route_show_if(features.BITBUCKET_BUILD)",session-required,CT-ROUTE-0352,api-service-web,ROUTE_OWNER_WEB_GET_BITBUCKET_SETUP_REPOPATH_REPOSITORY,ROUTE_OWNER_WEB_GET_BITBUCKET_SETUP_REPOPATH_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0353,route,endpoints/web.py,buildlogs,web,GET,/buildlogs/<build_uuid>,/buildlogs/<build_uuid>,web,features.BUILD_SUPPORT,"web.route(""/buildlogs/<build_uuid>"", methods=[""GET""]); route_show_if(features.BUILD_SUPPORT); process_auth_or_cookie",session-or-anon-ui,CT-ROUTE-0353,api-service-web,ROUTE_OWNER_WEB_GET_BUILDLOGS_BUILD_UUID,ROUTE_OWNER_WEB_GET_BUILDLOGS_BUILD_UUID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0354,route,endpoints/web.py,config,web,GET,/config,/config,web,,"web.route(""/config"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",anon-allowed,CT-ROUTE-0354,api-service,ROUTE_OWNER_WEB_GET_CONFIG,ROUTE_OWNER_WEB_GET_CONFIG,python,planned,auth_mode inferred from decorators/path family
ROUTE-0355,route,endpoints/web.py,config,web,OPTIONS,/config,/config,web,,"web.route(""/config"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",anon-allowed,CT-ROUTE-0355,api-service,ROUTE_OWNER_WEB_OPTIONS_CONFIG,ROUTE_OWNER_WEB_OPTIONS_CONFIG,python,planned,auth_mode inferred from decorators/path family
ROUTE-0356,route,endpoints/web.py,confirm_email,web,GET,/confirm,/confirm,web,features.MAILING,"web.route(""/confirm"", methods=[""GET""]); route_show_if(features.MAILING); anon_allowed",anon-allowed,CT-ROUTE-0356,api-service-web,ROUTE_OWNER_WEB_GET_CONFIRM,ROUTE_OWNER_WEB_GET_CONFIRM,python,planned,auth_mode inferred from decorators/path family
ROUTE-0357,route,endpoints/web.py,confirm_invite,web,GET,/confirminvite,/confirminvite,web,,"web.route(""/confirminvite""); no_cache",session-or-anon-ui,CT-ROUTE-0357,api-service-web,ROUTE_OWNER_WEB_GET_CONFIRMINVITE,ROUTE_OWNER_WEB_GET_CONFIRMINVITE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0358,route,endpoints/web.py,contact,web,GET,/contact/,/contact/,web,,"web.route(""/contact/""); no_cache",session-or-anon-ui,CT-ROUTE-0358,api-service-web,ROUTE_OWNER_WEB_GET_CONTACT,ROUTE_OWNER_WEB_GET_CONTACT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0359,route,endpoints/web.py,csrf_token,web,GET,/csrf_token,/csrf_token,web,,"web.route(""/csrf_token"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",anon-allowed,CT-ROUTE-0359,api-service,ROUTE_OWNER_WEB_GET_CSRF_TOKEN,ROUTE_OWNER_WEB_GET_CSRF_TOKEN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0360,route,endpoints/web.py,csrf_token,web,OPTIONS,/csrf_token,/csrf_token,web,,"web.route(""/csrf_token"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",anon-allowed,CT-ROUTE-0360,api-service,ROUTE_OWNER_WEB_OPTIONS_CSRF_TOKEN,ROUTE_OWNER_WEB_OPTIONS_CSRF_TOKEN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0361,route,endpoints/web.py,attach_custom_build_trigger,web,GET,/customtrigger/setup/<repopath:repository>,/customtrigger/setup/<repopath:repository>,web,,"web.route(""/customtrigger/setup/<repopath:repository>"", methods=[""GET""]); require_session_login; parse_repository_name()",session-required,CT-ROUTE-0361,api-service-web,ROUTE_OWNER_WEB_GET_CUSTOMTRIGGER_SETUP_REPOPATH_REPOSITORY,ROUTE_OWNER_WEB_GET_CUSTOMTRIGGER_SETUP_REPOPATH_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
